# Title: February 2025 Global Gridded Precipitation
# Units: Millimeters
# Base Period: 1991-2020
# Missing: -9,999.00
Latitude,Longitude,Value,Anomaly,Rank,Mean
-48.75,243.75,52.04,-39.67,5,91.71
-48.75,246.25,48.26,-37.46,4,85.72
-48.75,248.75,37.47,-45.44,1,82.91
-48.75,251.25,45.44,-38.08,2,83.52
-48.75,253.75,44.82,-42.19,1,87.01
-48.75,256.25,45.22,-41.5,1,86.72
-48.75,258.75,50.66,-32.07,3,82.73
-48.75,261.25,52.11,-33.55,3,85.66
-48.75,263.75,35.82,-47.82,1,83.64
-48.75,266.25,31.09,-49.66,1,80.75
-48.75,268.75,31.7,-46.4,2,78.1
-48.75,271.25,35.29,-39.79,2,75.08
-48.75,273.75,35.11,-39.48,1,74.59
-48.75,276.25,43.49,-36.88,3,80.37
-48.75,278.75,55.59,-23.31,9,78.9
-48.75,281.25,67.29,-27.68,9,94.97
-48.75,283.75,65,-19.49,8,84.49
-48.75,286.25,50.37,-13.84,11,64.21
-48.75,288.75,32.54,-2.24,28,34.78
-48.75,291.25,39.35,3.62,37,35.73
-48.75,293.75,67.89,29.23,47,38.66
-48.75,296.25,86.95,26.32,45,60.63
-48.75,298.75,94.95,34.85,46,60.1
-48.75,301.25,91.41,30.56,46,60.85
-48.75,303.75,94.15,31.8,45,62.35
-48.75,306.25,58.74,-11.65,13,70.39
-48.75,308.75,68.96,-13.57,15,82.53
-48.75,311.25,116.82,21.97,36,94.85
-48.75,313.75,114.34,21.22,38,93.12
-48.75,316.25,75.95,-16.87,13,92.82
-48.75,318.75,88.8,-10.04,21,98.84
-48.75,321.25,90.83,-6.21,24,97.04
-48.75,323.75,66.94,-26.98,9,93.92
-48.75,326.25,71.55,-15.35,12,86.9
-48.75,328.75,62.58,-24.25,7,86.83
-48.75,331.25,56.79,-30.85,6,87.64
-48.75,333.75,150.47,61.24,47,89.23
-48.75,336.25,128.52,38.31,44,90.21
-48.75,338.75,103.91,20.82,42,83.09
-48.75,341.25,80.04,-4.37,27,84.41
-48.75,343.75,108.59,19.47,42,89.12
-48.75,346.25,101.06,11.55,35,89.51
-48.75,348.75,92.16,7.41,33,84.75
-48.75,351.25,96.77,13.55,35,83.22
-48.75,353.75,111.7,22.73,43,88.97
-48.75,356.25,98.86,15.56,39,83.3
-48.75,358.75,90.47,2.34,28,88.13
-46.25,1.25,83.71,-11.5,13,95.21
-46.25,3.75,85.6,-7.23,19,92.83
-46.25,6.25,89.21,5.48,29,83.73
-46.25,8.75,90,3.39,23,86.61
-46.25,11.25,129.44,45.68,45,83.76
-46.25,13.75,127.65,47.08,46,80.57
-46.25,16.25,128.04,41.5,46,86.54
-46.25,18.75,99.35,15.78,39,83.57
-46.25,21.25,87.92,7.38,32,80.54
-46.25,23.75,77.66,-5.16,23,82.82
-46.25,26.25,103.65,16.81,40,86.84
-46.25,28.75,104.43,12.03,35,92.4
-46.25,31.25,76.4,-12.94,15,89.34
-46.25,33.75,62.62,-27.09,4,89.71
-46.25,36.25,74.09,-13.51,13,87.6
-46.25,38.75,97.77,4.46,33,93.31
-46.25,41.25,99.21,0.22,25,98.99
-46.25,43.75,108.31,12.33,33,95.98
-46.25,46.25,106.91,18.65,33,88.26
-46.25,48.75,104.6,10.8,37,93.8
-46.25,51.25,103.44,8.94,35,94.5
-46.25,53.75,127.89,38.61,45,89.28
-46.25,56.25,131.86,37.43,45,94.43
-46.25,58.75,140.11,40.72,44,99.39
-46.25,61.25,128.23,32.19,46,96.04
-46.25,63.75,139.22,54.59,47,84.63
-46.25,66.25,121.94,31.44,44,90.5
-46.25,68.75,117.31,31.21,44,86.1
-46.25,71.25,128.39,38.63,46,89.76
-46.25,73.75,115.91,27.37,43,88.54
-46.25,76.25,95.66,5.18,30,90.48
-46.25,78.75,75.56,-12.45,19,88.01
-46.25,81.25,72.17,-8.52,18,80.69
-46.25,83.75,71.63,-12.01,16,83.64
-46.25,86.25,60.09,-19.41,9,79.5
-46.25,88.75,46.84,-28.88,2,75.72
-46.25,91.25,53.38,-18.38,6,71.76
-46.25,93.75,74.39,1.91,27,72.48
-46.25,96.25,77.99,6.32,38,71.67
-46.25,98.75,71.54,-1.77,30,73.31
-46.25,101.25,72.89,-1,25,73.89
-46.25,103.75,62.96,-4.67,17,67.63
-46.25,106.25,44.34,-23.79,5,68.13
-46.25,108.75,49.25,-16.49,5,65.74
-46.25,111.25,64.87,-4.11,21,68.98
-46.25,113.75,56.63,-13.63,12,70.26
-46.25,116.25,52.7,-16.66,9,69.36
-46.25,118.75,47.85,-20.31,3,68.16
-46.25,121.25,57.06,-12.14,11,69.2
-46.25,123.75,63.25,-9.63,13,72.88
-46.25,126.25,57.07,-18.44,13,75.51
-46.25,128.75,54.67,-19.11,9,73.78
-46.25,131.25,108.75,39.19,44,69.56
-46.25,133.75,83.81,19.26,41,64.55
-46.25,136.25,90.96,27.07,45,63.89
-46.25,138.75,70.59,10.17,32,60.42
-46.25,141.25,52.54,-11.73,12,64.27
-46.25,143.75,56.26,-8.27,14,64.53
-46.25,146.25,49.67,-15.27,13,64.94
-46.25,148.75,32.88,-38.38,2,71.26
-46.25,151.25,78.35,1.9,29,76.45
-46.25,153.75,89.59,13.38,39,76.21
-46.25,156.25,83.95,5.63,28,78.32
-46.25,158.75,117.78,33.31,43,84.47
-46.25,161.25,106.3,20.57,40,85.73
-46.25,163.75,58.57,-46.62,2,105.19
-46.25,166.25,77.94,-99.24,2,177.18
-46.25,168.75,36.86,-40.59,5,77.45
-46.25,171.25,34.45,-31.74,3,66.19
-46.25,173.75,33.41,-39.31,3,72.72
-46.25,176.25,39.45,-32.97,5,72.42
-46.25,178.75,33.25,-30.5,3,63.75
-46.25,181.25,32.68,-32.04,2,64.72
-46.25,183.75,30.3,-48.24,1,78.54
-46.25,186.25,18.09,-59.71,1,77.8
-46.25,188.75,33.07,-44.07,3,77.14
-46.25,191.25,53.49,-31.05,6,84.54
-46.25,193.75,62.61,-21.44,14,84.05
-46.25,196.25,97.16,16.73,37,80.43
-46.25,198.75,88.12,6.34,31,81.78
-46.25,201.25,93.96,17.12,38,76.84
-46.25,203.75,84.4,8.4,31,76
-46.25,206.25,81.3,4.95,28,76.35
-46.25,208.75,71.81,-7.56,20,79.37
-46.25,211.25,78.29,-0.73,23,79.02
-46.25,213.75,69.51,-4.35,19,73.86
-46.25,216.25,71.95,-1.22,25,73.17
-46.25,218.75,89.08,15.2,36,73.88
-46.25,221.25,114.27,40.64,43,73.63
-46.25,223.75,88.7,12.3,35,76.4
-46.25,226.25,118.1,35.87,44,82.23
-46.25,228.75,115.32,34.06,45,81.26
-46.25,231.25,98.4,16.38,37,82.02
-46.25,233.75,83.38,-2.27,25,85.65
-46.25,236.25,106.36,14.98,36,91.38
-46.25,238.75,111.95,23.9,40,88.05
-46.25,241.25,86.92,1.04,21,85.88
-46.25,243.75,63,-29.7,6,92.7
-46.25,246.25,42.39,-46.53,2,88.92
-46.25,248.75,44.34,-44.48,2,88.82
-46.25,251.25,46.97,-38.4,2,85.37
-46.25,253.75,37.45,-44.36,1,81.81
-46.25,256.25,38.09,-48.61,1,86.7
-46.25,258.75,35.02,-47.26,1,82.28
-46.25,261.25,33.27,-50.43,1,83.7
-46.25,263.75,33.5,-48.55,2,82.05
-46.25,266.25,36.96,-35.14,2,72.1
-46.25,268.75,45.85,-29.35,6,75.2
-46.25,271.25,40.27,-28.15,4,68.42
-46.25,273.75,57.12,-12.1,17,69.22
-46.25,276.25,44.6,-20.78,7,65.38
-46.25,278.75,58.84,-5.37,19,64.21
-46.25,281.25,67.45,-6.36,23,73.81
-46.25,283.75,76.81,-9.78,16,86.59
-46.25,286.25,75.91,-9.53,23,85.44
-46.25,288.75,41.25,11.47,38,29.78
-46.25,291.25,20.59,-6.59,28,27.18
-46.25,293.75,39.74,8.36,36,31.38
-46.25,296.25,64.79,12.59,35,52.2
-46.25,298.75,62.41,6.34,33,56.07
-46.25,301.25,75.26,17.08,40,58.18
-46.25,303.75,88.2,21.15,40,67.05
-46.25,306.25,80.98,0.28,28,80.7
-46.25,308.75,93.03,4.66,29,88.37
-46.25,311.25,120.84,24.98,43,95.86
-46.25,313.75,113.28,22.83,41,90.45
-46.25,316.25,110.74,21.93,43,88.81
-46.25,318.75,134.23,40.85,42,93.38
-46.25,321.25,105.62,9.81,36,95.81
-46.25,323.75,115.05,20.85,37,94.2
-46.25,326.25,129.07,39.86,44,89.21
-46.25,328.75,115.82,21.59,40,94.23
-46.25,331.25,108.93,16.69,36,92.24
-46.25,333.75,151.36,57.59,46,93.77
-46.25,336.25,152.51,59.21,46,93.3
-46.25,338.75,110.22,19.7,39,90.52
-46.25,341.25,104.13,12.69,35,91.44
-46.25,343.75,141.26,48.94,45,92.32
-46.25,346.25,116.27,22.09,37,94.18
-46.25,348.75,87.66,-4.37,18,92.03
-46.25,351.25,108.59,17.07,38,91.52
-46.25,353.75,111.28,22.51,44,88.77
-46.25,356.25,91.04,-4.25,27,95.29
-46.25,358.75,74.86,-18.34,5,93.2
-43.75,1.25,67.47,-1.56,26,69.03
-43.75,3.75,72.13,-0.94,28,73.07
-43.75,6.25,98.58,27.95,40,70.63
-43.75,8.75,88.44,8.35,28,80.09
-43.75,11.25,64.65,-8.14,19,72.79
-43.75,13.75,122.49,55.8,44,66.69
-43.75,16.25,134.82,57.29,45,77.53
-43.75,18.75,54.71,-17.51,17,72.22
-43.75,21.25,30.2,-38.48,5,68.68
-43.75,23.75,33.18,-39.83,4,73.01
-43.75,26.25,77.05,6.25,30,70.8
-43.75,28.75,61.86,-13.73,15,75.59
-43.75,31.25,38.25,-56.2,3,94.45
-43.75,33.75,134.08,37.63,41,96.45
-43.75,36.25,83.36,-10.42,17,93.78
-43.75,38.75,68.85,-16.51,17,85.36
-43.75,41.25,96.41,5.31,30,91.1
-43.75,43.75,169.58,78.8,46,90.78
-43.75,46.25,98.74,-2.27,26,101.01
-43.75,48.75,145.15,45.76,40,99.39
-43.75,51.25,153.29,66.72,45,86.57
-43.75,53.75,168.73,86.55,46,82.18
-43.75,56.25,145.14,50.7,43,94.44
-43.75,58.75,165.05,54.11,43,110.94
-43.75,61.25,163.53,68.86,46,94.67
-43.75,63.75,140.85,43.77,40,97.08
-43.75,66.25,98.5,11.53,36,86.97
-43.75,68.75,82.62,2.35,31,80.27
-43.75,71.25,64.72,-13.76,24,78.48
-43.75,73.75,80.42,-8.13,25,88.55
-43.75,76.25,74.66,-1.92,30,76.58
-43.75,78.75,76.05,5.87,32,70.18
-43.75,81.25,52.8,-12.21,16,65.01
-43.75,83.75,57.72,-14.07,18,71.79
-43.75,86.25,55.92,-20.49,17,76.41
-43.75,88.75,65.58,-7.47,23,73.05
-43.75,91.25,23.02,-36.21,7,59.23
-43.75,93.75,78.57,11.36,32,67.21
-43.75,96.25,56.84,-10.54,21,67.38
-43.75,98.75,41.2,-16.96,10,58.16
-43.75,101.25,70.53,16.32,35,54.21
-43.75,103.75,83.76,36.23,46,47.53
-43.75,106.25,32.11,-17.55,9,49.66
-43.75,108.75,43.41,-5.16,20,48.57
-43.75,111.25,51.99,3.65,23,48.34
-43.75,113.75,77.58,23.13,39,54.45
-43.75,116.25,22.67,-36.55,5,59.22
-43.75,118.75,43.31,-13.41,18,56.72
-43.75,121.25,81.71,21.01,40,60.7
-43.75,123.75,72.81,19.39,40,53.42
-43.75,126.25,64.96,0.68,29,64.28
-43.75,128.75,63.04,2.15,27,60.89
-43.75,131.25,127.47,72.16,46,55.31
-43.75,133.75,50.59,0.68,26,49.91
-43.75,136.25,55.16,4.81,32,50.35
-43.75,138.75,87.96,41.72,43,46.24
-43.75,141.25,23.39,-17.15,14,40.54
-43.75,143.75,14.03,-30.24,5,44.27
-43.75,146.25,51.25,-26.44,12,77.69
-43.75,148.75,44.23,-9.27,27,53.5
-43.75,151.25,69.61,2.04,30,67.57
-43.75,153.75,126.26,56.56,47,69.7
-43.75,156.25,80.09,-4.66,24,84.75
-43.75,158.75,150.16,64.38,45,85.78
-43.75,161.25,175.85,81.82,47,94.03
-43.75,163.75,71.74,-37.26,10,109
-43.75,166.25,74.61,-99.24,3,173.85
-43.75,168.75,72.48,-75.3,4,147.78
-43.75,171.25,40.61,-64.15,3,104.76
-43.75,173.75,34.31,-21.96,11,56.27
-43.75,176.25,23.71,-21.17,11,44.88
-43.75,178.75,19.37,-23.09,11,42.46
-43.75,181.25,7.76,-42.44,3,50.2
-43.75,183.75,11.56,-56.66,1,68.22
-43.75,186.25,23.01,-46.75,4,69.76
-43.75,188.75,42.26,-41.42,8,83.68
-43.75,191.25,27.14,-63.65,3,90.79
-43.75,193.75,67.54,-14.64,21,82.18
-43.75,196.25,92.66,18.8,34,73.86
-43.75,198.75,105.51,25.09,39,80.42
-43.75,201.25,93.75,14.71,33,79.04
-43.75,203.75,107.62,35.83,40,71.79
-43.75,206.25,118.47,48.53,44,69.94
-43.75,208.75,89.9,14.91,29,74.99
-43.75,211.25,47.54,-22.13,13,69.67
-43.75,213.75,79.38,14.65,30,64.73
-43.75,216.25,115.65,57.83,44,57.82
-43.75,218.75,108.49,44.36,42,64.13
-43.75,221.25,143.69,74.42,45,69.27
-43.75,223.75,74.51,13.24,33,61.27
-43.75,226.25,73.39,2.81,32,70.58
-43.75,228.75,80.27,11.27,33,69
-43.75,231.25,119.64,49.85,46,69.79
-43.75,233.75,114.85,39.45,41,75.4
-43.75,236.25,92.25,0.06,24,92.19
-43.75,238.75,83.54,-1.05,22,84.59
-43.75,241.25,91.07,15.86,33,75.21
-43.75,243.75,111.72,28.78,40,82.94
-43.75,246.25,47.69,-27.56,12,75.25
-43.75,248.75,51.78,-26.64,14,78.42
-43.75,251.25,40.45,-30.74,8,71.19
-43.75,253.75,38.4,-42.22,5,80.62
-43.75,256.25,50.91,-20.46,12,71.37
-43.75,258.75,33.53,-40.18,8,73.71
-43.75,261.25,14.11,-62.1,3,76.21
-43.75,263.75,11.37,-59.76,1,71.13
-43.75,266.25,18.34,-50.48,4,68.82
-43.75,268.75,82.75,35.21,44,47.54
-43.75,271.25,54.08,-4.52,20,58.6
-43.75,273.75,40.53,-3.64,20,44.17
-43.75,276.25,29.38,-7.97,19,37.35
-43.75,278.75,43.93,2.17,33,41.76
-43.75,281.25,62.59,6.77,32,55.82
-43.75,283.75,66.54,15.52,35,51.02
-43.75,286.25,39.83,-29.27,6,69.1
-43.75,288.75,37.68,-20.82,15,58.5
-43.75,291.25,2.65,-8.69,12,11.34
-43.75,293.75,5.97,-15.58,4,21.55
-43.75,296.25,41.75,-7.96,26,49.71
-43.75,298.75,13.73,-38.37,6,52.1
-43.75,301.25,30.27,-17.55,12,47.82
-43.75,303.75,81.59,16.66,33,64.93
-43.75,306.25,83.7,5.06,31,78.64
-43.75,308.75,152.43,61.51,43,90.92
-43.75,311.25,209.03,115.97,47,93.06
-43.75,313.75,115.77,28.41,41,87.36
-43.75,316.25,108.68,13.27,35,95.41
-43.75,318.75,132.27,26.75,38,105.52
-43.75,321.25,161.95,65.48,44,96.47
-43.75,323.75,111.1,14.29,32,96.81
-43.75,326.25,111.53,4.85,33,106.68
-43.75,328.75,109.83,-5.17,25,115
-43.75,331.25,142.9,46.18,42,96.72
-43.75,333.75,211.23,109.1,47,102.13
-43.75,336.25,172.7,77.68,45,95.02
-43.75,338.75,108.98,17.46,30,91.52
-43.75,341.25,78.49,-13.64,15,92.13
-43.75,343.75,104,9.79,33,94.21
-43.75,346.25,105.9,7.09,30,98.81
-43.75,348.75,94.2,-7.85,24,102.05
-43.75,351.25,137.81,52.86,44,84.95
-43.75,353.75,139.82,56.4,46,83.42
-43.75,356.25,98,11.51,36,86.49
-43.75,358.75,74.06,4.15,31,69.91
-41.25,1.25,48.76,-24.76,11,73.52
-41.25,3.75,85.15,19.83,38,65.32
-41.25,6.25,74.51,13.3,39,61.21
-41.25,8.75,29.47,-34.26,7,63.73
-41.25,11.25,12.34,-48.19,1,60.53
-41.25,13.75,107.6,47.48,41,60.12
-41.25,16.25,44.94,-18.16,19,63.1
-41.25,18.75,32.11,-34.54,6,66.65
-41.25,21.25,16.7,-58.42,2,75.12
-41.25,23.75,40.55,-26.3,16,66.85
-41.25,26.25,67.86,6.56,32,61.3
-41.25,28.75,73.98,5.29,28,68.69
-41.25,31.25,100.2,13,31,87.2
-41.25,33.75,68.15,-18.75,12,86.9
-41.25,36.25,89.65,-0.48,23,90.13
-41.25,38.75,78.95,-19.41,14,98.36
-41.25,41.25,112.2,13.39,29,98.81
-41.25,43.75,109.69,5.15,26,104.54
-41.25,46.25,108.77,15.99,37,92.78
-41.25,48.75,99.82,17.52,35,82.3
-41.25,51.25,106.19,13.45,32,92.74
-41.25,53.75,123.56,31.71,40,91.85
-41.25,56.25,68.72,-23.75,18,92.47
-41.25,58.75,105.27,17.13,37,88.14
-41.25,61.25,105.55,23.03,40,82.52
-41.25,63.75,120.9,30.89,39,90.01
-41.25,66.25,86.61,0.56,32,86.05
-41.25,68.75,51.69,-31.43,17,83.12
-41.25,71.25,39.55,-40.68,9,80.23
-41.25,73.75,37.71,-33.74,7,71.45
-41.25,76.25,105.34,26.04,39,79.3
-41.25,78.75,87.89,19.39,38,68.5
-41.25,81.25,116.07,35.73,39,80.34
-41.25,83.75,141.56,72.46,45,69.1
-41.25,86.25,74.17,7.25,28,66.92
-41.25,88.75,45.81,-10.27,15,56.08
-41.25,91.25,33.47,-30.37,9,63.84
-41.25,93.75,95.85,39.97,44,55.88
-41.25,96.25,75.2,24,38,51.2
-41.25,98.75,41.18,-4.73,24,45.91
-41.25,101.25,97.8,45.25,45,52.55
-41.25,103.75,21.89,-22.59,7,44.48
-41.25,106.25,103.98,52.61,46,51.37
-41.25,108.75,76.98,29.16,42,47.82
-41.25,111.25,83.31,48.9,45,34.41
-41.25,113.75,78.15,35.89,45,42.26
-41.25,116.25,30.7,-8.26,18,38.96
-41.25,118.75,42.31,1.99,28,40.32
-41.25,121.25,41.84,0.88,28,40.96
-41.25,123.75,48.02,9.95,34,38.07
-41.25,126.25,58.6,13.45,35,45.15
-41.25,128.75,45.25,-2.29,20,47.54
-41.25,131.25,30.48,-14,13,44.48
-41.25,133.75,79.9,40.12,42,39.78
-41.25,136.25,44.83,6.27,33,38.56
-41.25,138.75,79.38,49.02,46,30.36
-41.25,141.25,9.06,-25.36,5,34.42
-41.25,143.75,16.64,-41.78,3,58.42
-41.25,146.25,26.17,-43.86,4,70.03
-41.25,148.75,16.21,-32.53,5,48.74
-41.25,151.25,55.18,-5,24,60.18
-41.25,153.75,117.23,46.63,41,70.6
-41.25,156.25,76.53,-9.28,22,85.81
-41.25,158.75,84.65,-4.09,28,88.74
-41.25,161.25,108.88,17.25,37,91.63
-41.25,163.75,84.14,-8.25,22,92.39
-41.25,166.25,19.34,-65.48,2,84.82
-41.25,168.75,30.38,-36.42,10,66.8
-41.25,171.25,57.88,-50.36,7,108.24
-41.25,173.75,39.78,-40.79,8,80.57
-41.25,176.25,28.26,-53.91,2,82.17
-41.25,178.75,44.26,-18.48,18,62.74
-41.25,181.25,8.29,-58.48,3,66.77
-41.25,183.75,5.76,-60.57,2,66.33
-41.25,186.25,53.73,-29.32,14,83.05
-41.25,188.75,23.47,-48.78,7,72.25
-41.25,191.25,19.37,-57.52,3,76.89
-41.25,193.75,17.91,-72.57,1,90.48
-41.25,196.25,26.09,-50.7,3,76.79
-41.25,198.75,26.81,-48.23,6,75.04
-41.25,201.25,42.98,-25.69,12,68.67
-41.25,203.75,36.22,-34.12,6,70.34
-41.25,206.25,87.92,17.16,34,70.76
-41.25,208.75,106.96,25.03,37,81.93
-41.25,211.25,89.02,1.25,25,87.77
-41.25,213.75,113.66,33.77,40,79.89
-41.25,216.25,150.05,78.67,45,71.38
-41.25,218.75,99.36,27.33,38,72.03
-41.25,221.25,114.51,43.01,41,71.5
-41.25,223.75,110.2,38.76,41,71.44
-41.25,226.25,83.74,6.61,28,77.13
-41.25,228.75,134.54,53.68,42,80.86
-41.25,231.25,232.36,141.64,46,90.72
-41.25,233.75,200.73,112.15,46,88.58
-41.25,236.25,185.41,75.29,44,110.12
-41.25,238.75,129.4,30.33,39,99.07
-41.25,241.25,122.77,34.59,40,88.18
-41.25,243.75,84.56,4.6,25,79.96
-41.25,246.25,55.38,-24.41,19,79.79
-41.25,248.75,98.6,9.36,34,89.24
-41.25,251.25,38.64,-53.66,3,92.3
-41.25,253.75,52.97,-25.38,9,78.35
-41.25,256.25,52,-22.37,13,74.37
-41.25,258.75,28.28,-51.6,4,79.88
-41.25,261.25,9.2,-68.02,1,77.22
-41.25,263.75,27.08,-42.11,7,69.19
-41.25,266.25,90.82,40.08,41,50.74
-41.25,268.75,101.11,53.2,45,47.91
-41.25,271.25,57.88,10.75,39,47.13
-41.25,273.75,71.84,31.06,42,40.78
-41.25,276.25,23.01,-11.07,15,34.08
-41.25,278.75,15.91,-19.99,12,35.9
-41.25,281.25,61.24,27.93,43,33.31
-41.25,283.75,51.06,11.72,34,39.34
-41.25,286.25,35.81,-16.64,14,52.45
-41.25,288.75,14.14,-22.92,5,37.06
-41.25,291.25,7.81,-12.34,16,20.15
-41.25,293.75,8.51,-15.47,12,23.98
-41.25,296.25,38.52,-10.23,25,48.75
-41.25,298.75,48.26,-8.7,25,56.96
-41.25,301.25,58.48,-0.69,25,59.17
-41.25,303.75,29.85,-32.35,11,62.2
-41.25,306.25,77.25,-0.11,29,77.36
-41.25,308.75,153.96,55.31,42,98.65
-41.25,311.25,167.54,66.29,43,101.25
-41.25,313.75,83.49,-20.73,15,104.22
-41.25,316.25,64.51,-34.73,12,99.24
-41.25,318.75,90.48,-18.51,23,108.99
-41.25,321.25,169.58,63.07,43,106.51
-41.25,323.75,178.95,61.07,41,117.88
-41.25,326.25,133.31,15.39,36,117.92
-41.25,328.75,128.15,15.67,33,112.48
-41.25,331.25,176,67.55,44,108.45
-41.25,333.75,192.48,85.49,44,106.99
-41.25,336.25,152.89,56.66,41,96.23
-41.25,338.75,83.65,-19.7,18,103.35
-41.25,341.25,98.9,-2.4,29,101.3
-41.25,343.75,88.81,-20.3,21,109.11
-41.25,346.25,80.06,-22.25,22,102.31
-41.25,348.75,114.13,18.28,37,95.85
-41.25,351.25,189.71,105.13,47,84.58
-41.25,353.75,101.44,18.95,35,82.49
-41.25,356.25,80.07,4.73,28,75.34
-41.25,358.75,86.26,22.7,36,63.56
-38.75,1.25,40.65,-13.28,11,53.93
-38.75,3.75,39.84,-7.52,17,47.36
-38.75,6.25,22.18,-17.89,6,40.07
-38.75,8.75,11.78,-25.42,4,37.2
-38.75,11.25,8.69,-26.57,4,35.26
-38.75,13.75,9.41,-25.32,6,34.73
-38.75,16.25,12.69,-26.23,7,38.92
-38.75,18.75,20.85,-24.96,9,45.81
-38.75,21.25,34.13,-16.22,14,50.35
-38.75,23.75,28.28,-20.02,10,48.3
-38.75,26.25,40.91,-11.06,19,51.97
-38.75,28.75,52.6,-4.52,21,57.12
-38.75,31.25,75.99,2.76,26,73.23
-38.75,33.75,91.87,9.67,30,82.2
-38.75,36.25,76.24,-16.17,15,92.41
-38.75,38.75,87.99,-3.59,20,91.58
-38.75,41.25,136.33,54.01,40,82.32
-38.75,43.75,108.78,30.23,37,78.55
-38.75,46.25,92.96,8.02,31,84.94
-38.75,48.75,71.04,-12.23,23,83.27
-38.75,51.25,81.05,3.88,29,77.17
-38.75,53.75,104.22,31.19,39,73.03
-38.75,56.25,93.26,17.27,36,75.99
-38.75,58.75,80.92,-4.9,27,85.82
-38.75,61.25,77.76,-8.16,26,85.92
-38.75,63.75,71.44,-15.44,25,86.88
-38.75,66.25,40.44,-44.92,13,85.36
-38.75,68.75,29.92,-53.84,7,83.76
-38.75,71.25,51.27,-24.01,17,75.28
-38.75,73.75,72.81,1.28,32,71.53
-38.75,76.25,88.46,19.74,41,68.72
-38.75,78.75,85.48,24.19,41,61.29
-38.75,81.25,76.68,22.17,41,54.51
-38.75,83.75,59.48,5.07,32,54.41
-38.75,86.25,39.99,-8.29,19,48.28
-38.75,88.75,19.08,-30.81,5,49.89
-38.75,91.25,11.9,-38.85,4,50.75
-38.75,93.75,17.02,-28.56,5,45.58
-38.75,96.25,26.09,-17.76,10,43.85
-38.75,98.75,33.55,-5.24,22,38.79
-38.75,101.25,27.64,-10.06,18,37.7
-38.75,103.75,33.41,-1.33,23,34.74
-38.75,106.25,43.88,10.81,37,33.07
-38.75,108.75,44.65,14.31,38,30.34
-38.75,111.25,41.26,15.74,39,25.52
-38.75,113.75,65.73,43.57,47,22.16
-38.75,116.25,69.74,47.71,46,22.03
-38.75,118.75,64.74,41.63,46,23.11
-38.75,121.25,41.72,14.8,36,26.92
-38.75,123.75,21.31,-9.53,17,30.84
-38.75,126.25,21.06,-14.03,19,35.09
-38.75,128.75,15.7,-21.64,14,37.34
-38.75,131.25,65.77,31.15,41,34.62
-38.75,133.75,65.62,31.88,43,33.74
-38.75,136.25,53.35,22,42,31.35
-38.75,138.75,30.31,-1.46,23,31.77
-38.75,141.25,20.44,-9.94,17,30.38
-38.75,143.75,29.38,-12.61,26,41.99
-38.75,146.25,42.54,-20.73,26,63.27
-38.75,148.75,69.21,-3.44,32,72.65
-38.75,151.25,126.85,52.37,44,74.48
-38.75,153.75,123.83,37.03,40,86.8
-38.75,156.25,102.07,9.31,34,92.76
-38.75,158.75,77.02,-15.29,22,92.31
-38.75,161.25,46.74,-40.99,13,87.73
-38.75,163.75,33.92,-47.16,7,81.08
-38.75,166.25,7.75,-63.62,2,71.37
-38.75,168.75,7.43,-55.11,2,62.54
-38.75,171.25,4.5,-47.93,1,52.43
-38.75,173.75,25.51,-71.51,1,97.02
-38.75,176.25,59.86,-39.46,12,99.32
-38.75,178.75,44.43,-52.19,9,96.62
-38.75,181.25,21.78,-44.5,4,66.28
-38.75,183.75,25.92,-52.86,7,78.78
-38.75,186.25,18.43,-63.36,5,81.79
-38.75,188.75,17.84,-64.57,3,82.41
-38.75,191.25,9.01,-71.44,1,80.45
-38.75,193.75,19.05,-66.8,3,85.85
-38.75,196.25,73.55,-15.08,12,88.63
-38.75,198.75,152.42,65.77,40,86.65
-38.75,201.25,112.44,33.17,37,79.27
-38.75,203.75,89.16,15.8,35,73.36
-38.75,206.25,68.18,-3.99,21,72.17
-38.75,208.75,74.46,-7.16,22,81.62
-38.75,211.25,78.21,-3.74,24,81.95
-38.75,213.75,78.11,-2.8,23,80.91
-38.75,216.25,98.42,22.12,36,76.3
-38.75,218.75,91.56,13.61,32,77.95
-38.75,221.25,108.7,17.69,31,91.01
-38.75,223.75,147.15,47.4,38,99.75
-38.75,226.25,190.39,82.62,44,107.77
-38.75,228.75,218.58,105.86,46,112.72
-38.75,231.25,204.32,91.9,45,112.42
-38.75,233.75,167.76,64.92,45,102.84
-38.75,236.25,158.9,57.15,45,101.75
-38.75,238.75,100.73,-3.56,27,104.29
-38.75,241.25,83.39,-18.2,22,101.59
-38.75,243.75,49.78,-44.22,9,94
-38.75,246.25,69.14,-23.11,17,92.25
-38.75,248.75,78.77,-13.97,22,92.74
-38.75,251.25,39.63,-51.95,9,91.58
-38.75,253.75,21.48,-60.92,3,82.4
-38.75,256.25,24.43,-57.71,5,82.14
-38.75,258.75,32.55,-45.48,7,78.03
-38.75,261.25,29.24,-39.28,8,68.52
-38.75,263.75,32.94,-26.3,11,59.24
-38.75,266.25,43.52,-8.12,20,51.64
-38.75,268.75,52.03,10.22,34,41.81
-38.75,271.25,57.85,25.76,44,32.09
-38.75,273.75,40.13,13.25,42,26.88
-38.75,276.25,33.18,10.59,40,22.59
-38.75,278.75,21.73,0.2,30,21.53
-38.75,281.25,21.09,0.77,32,20.32
-38.75,283.75,16.17,2.2,32,13.97
